name	nodeType	year	placeNameFromCompany	placeNameGeocoded	lat	lon	osmID	textModified	textOriginal	normalizationNotes	lineID
Carl Ernst & Co., Aktiengesellschaft zu Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Carl Ernst & Co., Aktiengesellschaft zu Berlin.		36363
Adolf Oestern A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Adolf Oestern A.-G., Berlin.		36370
Lamea A.-G., Eisenach.	company	1926	Eisenach	Eisenach	50.9747134	10.3193565	62370	False	Lamea A.-G., Eisenach.		36374
Bremer Linoleumwerke, Schlüsselmarke A.-G.	company	1926					-1	False	Bremer Linoleumwerke, Schlüsselmarke A.-G.	uncertain	36388
Oldenburgische Landesbank, Oldenburg.	company	1926	Oldenburg	Oldenburg	53.1389753	8.2146017	62409	False	Oldenburgische Landesbank, Oldenburg.		36389
Hauptverwaltung des Bürbach-Konzern G. m. b. H., Magdeburg.	company	1926	Magdeburg	Magdeburg	52.1315889	11.6399609	62481	False	Hauptverwaltung des Bürbach-Konzern G. m. b. H., Magdeburg.		36401
Marienborn-Beendorfer Kleinbahn-Gesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Marienborn-Beendorfer Kleinbahn-Gesellschaft, Berlin.		36405
Terrain-Gesellschaft am Zoologischen Garten Düsseldorf A.-G.	company	1926					-1	False	Terrain-Gesellschaft am Zoologischen Garten Düsseldorf A.-G.		36409
Sielaff Maschinenfabrik Aktienges. Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Sielaff Maschinenfabrik Aktienges. Berlin.		36417
Braunkohlen- und Brikettwerke Roddergrube A.-G. in Brühl.	company	1926	Brühl	Brühl	50.8291313	6.9037057	168481	False	Braunkohlen- und Brikettwerke Roddergrube A.-G. in Brühl.		36425
Altenburger Sparbank in Altenburg.	company	1926	Altenburg	Altenburg	50.9852411	12.4340988	1263721	False	Altenburger Sparbank in Altenburg.		36433
Hermann Köhler A.-G. in Altenburg.	company	1926	Altenburg	Altenburg	50.9852411	12.4340988	1263721	False	Hermann Köhler A.-G. in Altenburg.		36434
Joh. Ludw. Banniger & Söhne, A.-G. in Altenburg.	company	1926	Altenburg	Altenburg	50.9852411	12.4340988	1263721	False	Joh. Ludw. Banniger & Söhne, A.-G. in Altenburg.		36435
Allgemeine Handelsbank A.G., Altenburg.	company	1926	Altenburg	Altenburg	50.9852411	12.4340988	1263721	False	Allgemeine Handelsbank A.G., Altenburg.		36439
Altenburger Land-Kraftwerke A.-G. in Altenburg.	company	1926	Altenburg	Altenburg	50.9852411	12.4340988	1263721	False	Altenburger Land-Kraftwerke A.-G. in Altenburg.		36440
Thüringer Gasgesellschaft zu Leipzig.	company	1926	Leipzig	Leipzig	51.3406321	12.3747329	62649	False	Thüringer Gasgesellschaft zu Leipzig.		36442
Verein Chemischer Fabriken in Mannheim.	company	1926	Mannheim	Mannheim	49.4892913	8.4673098	62691	False	Verein Chemischer Fabriken in Mannheim.		36451
Mühlenthaler Spinnerei und Weberei A.-G., Dieringhausen.	company	1926	Dieringhausen	Dieringhausen	50.98853925	7.502641643210447	3852682	False	Mühlenthaler Spinnerei und Weberei A.-G., Dieringhausen.		36455
Brasilianische Bank für Deutschland in Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Brasilianische Bank für Deutschland in Hamburg.	place	36463
Fa. Peter Schürmann u. Schröder Kommanditges., Lennep.	company	1926	Lennep	Lennep	51.1926183	7.2571154	9256509	False	Fa. Peter Schürmann u. Schröder Kommanditges., Lennep.		36484
Aktiengesellschaft Saatziger Kleinbahnen, Stargard.	company	1926	Stargard	Stargard in Pommern	53.3379935	15.0350493	2619468	False	Aktiengesellschaft Saatziger Kleinbahnen, Stargard.		36490
Königsberger Hafenbetriebs-Gesellschaft.	company	1926	Königsberg	Kaliningrad	54.70464845	20.456566646621738	331414	False	Königsberger Hafenbetriebs-Gesellschaft.		36506
Tilsiter Dampferverein A.-G., Tilsit.	company	1926	Tilsit	Sowetsk	55.0809688	21.8882673	3616563	False	Tilsiter Dampferverein A.-G., Tilsit.		36508
Osnabrücker Bank, Zweiganstalt Salzuflen.	company	1926	Salzuflen	Bad Salzuflen	52.0771518	8.7554739	142623	False	Osnabrücker Bank, Zweiganstalt Salzuflen.		36525
Deutsche Aufwertungsgesellschaft m. b. H., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Deutsche Aufwertungsgesellschaft m. b. H., Hamburg.		36541
Gustav Ruth A.-G., Wandsbek.	company	1926	Wandsbek	Wandsbek	53.5760029	10.0755348	295403	False	Gustav Ruth A.-G., Wandsbek.		36543
Hamburger Sparcasse von 1827, Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Hamburger Sparcasse von 1827, Hamburg.		36545
Hanseatische Wirtschafts-A.-G., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Hanseatische Wirtschafts-A.-G., Hamburg.		36546
Messehaus Kommanditges. a. A., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Messehaus Kommanditges. a. A., Hamburg.		36547
Versicherungsanstalt für Beamte und freie Berufe, Leipzig.	company	1926	Leipzig	Leipzig	51.3406321	12.3747329	62649	False	Versicherungsanstalt für Beamte und freie Berufe, Leipzig.		36548
Benzol-Verband G. m. b. H., Bochum.	company	1926	Bochum	Bochum	51.4818111	7.2196635	62644	False	Benzol-Verband G. m. b. H., Bochum.		36568
“Der Rhein“ Versicherungs-A.-G., Köln.	company	1926	Köln	Köln	50.938361	6.959974	62578	False	“Der Rhein“ Versicherungs-A.-G., Köln.		36577
Bavaria- und St.-Pauli-Brauerei.	company	1926					-1	False	Bavaria- und St.-Pauli-Brauerei.		36591
Brauerei z. Hoffnung (vorm. Ph. J. Hatt) A.-G.	company	1926					-1	False	Brauerei z. Hoffnung (vorm. Ph. J. Hatt) A.-G.		36599
Bass u. Herz, Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Bass u. Herz, Frankfurt a. M.		36603
Merkur A.-G. für Industrie und Handel, Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Merkur A.-G. für Industrie und Handel, Frankfurt a. M.		36607
Kjobenhavns Laane- og Diskontobank.	company	1926					-1	False	Kjobenhavns Laane- og Diskontobank.		36634
Maschinenbauanstalt Kirchner & Co. A.-G., Leipzig-Sellerhausen.	company	1926	Leipzig-Sellerhausen	Leipzig-Sellerhausen	51.3452705	12.4242714	2444462932	False	Maschinenbauanstalt Kirchner & Co. A.-G., Leipzig-Sellerhausen.		36642
Dampfer Pauline Haubuss A.-G.	company	1926					-1	False	Dampfer Pauline Haubuss A.-G.		36650
Frankfurter Rückversicherungs-Gesellschaft, Berlin-Schöneberg.	company	1926	Berlin-Schöneberg	Schöneberg	52.4793491	13.3519181	2808272930	False	Frankfurter Rückversicherungs-Gesellschaft, Berlin-Schöneberg.	place	36660
Helldruck A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Helldruck A.-G., Frankfurt a. M.		36661
Gabriel Lebrecht A.-G., Ulm a. D.	company	1926	Ulm a. D.	Eselsberg Hasenkopf	48.414261722592194	9.96336935574106	653119711	False	Gabriel Lebrecht A.-G., Ulm a. D.		36689
Providentia, Versicherungs-A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Providentia, Versicherungs-A.-G., Frankfurt a. M.	uncertain (see ~8 above)	36692
Schwarzschild-Ochs A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Schwarzschild-Ochs A.-G., Frankfurt a. M.		36693
Süddeutsche Festwerkbank A.-G., Stuttgart.	company	1926	Stuttgart	Stuttgart	48.7784485	9.1800132	2793104	False	Süddeutsche Festwerkbank A.-G., Stuttgart.		36694
Badische Assecuranz-Gesellschaft A.G., Mannheim.	company	1926	Mannheim	Mannheim	49.4892913	8.4673098	62691	False	Badische Assecuranz-Gesellschaft A.G., Mannheim.		36700
Cserepy-Film-A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Cserepy-Film-A.-G., Berlin.		36712
Agrippinahaus Aktienges., Köln.	company	1926	Köln	Köln	50.938361	6.959974	62578	False	Agrippinahaus Aktienges., Köln.		36749
de Fries u. Cie. A.-G., Düsseldorf.	company	1926	Düsseldorf	Düsseldorf	51.2254018	6.7763137	62539	False	de Fries u. Cie. A.-G., Düsseldorf.		36750
Hager Industrie, Komm.-Ges. a. Aktien, Bergisch Gladbach u. Köln.	company	1926	Bergisch Gladbach u. Köln				-1	False	Hager Industrie, Komm.-Ges. a. Aktien, Bergisch Gladbach u. Köln.		36752
“Seestern“ A.-G., Köln.	company	1926	Köln	Köln	50.938361	6.959974	62578	False	“Seestern“ A.-G., Köln.		36753
Tivoli Brauerei in Krefeld.	company	1926	Krefeld	Krefeld	51.3331205	6.5623343	62748	False	Tivoli Brauerei in Krefeld.		36754
F. Butzke & Co., A.-G. f. Metall-Industrie.	company	1926					-1	False	F. Butzke & Co., A.-G. f. Metall-Industrie.		36767
Jute-Spinnerei A.-G., Königsbrück früher H. Mersiowsky u. Sallmann A.-G., Reichenbach b. Königsbrück i. Sa.	company	1926					-1	False	Jute-Spinnerei A.-G., Königsbrück früher H. Mersiowsky u. Sallmann A.-G., Reichenbach b. Königsbrück i. Sa.		36783
Polkwitz-Raudtener Kleinbahn-Gesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Polkwitz-Raudtener Kleinbahn-Gesellschaft, Berlin.		36805
Hanauer Kleinbahngesellschaft, Hanau.	company	1926	Hanau	Hanau	50.132881	8.9169797	535895	False	Hanauer Kleinbahngesellschaft, Hanau.		36807
Metallwaren-Fabrik Baer & Stein, Bing, A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Metallwaren-Fabrik Baer & Stein, Bing, A.-G., Berlin.		36808
Nauendorf-Gerlebogker Eisenbahn-Gesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Nauendorf-Gerlebogker Eisenbahn-Gesellschaft, Berlin.		36809
A. Jasmatzi A.-G.	company	1926					-1	False	A. Jasmatzi A.-G.		36821
Hauser & Sobotka Getreide A.-G., München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Hauser & Sobotka Getreide A.-G., München.		36825
Vereinsbank A.-G., Coburg.	company	1926	Coburg	Coburg	50.2582226	10.964561	62717	False	Vereinsbank A.-G., Coburg.		36867
Dea, Gesellschaft für Mineralölprodukte, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Dea, Gesellschaft für Mineralölprodukte, Berlin.		36877
“Köhlbrand“ Industrie-Gesellschaft m. b. H., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	“Köhlbrand“ Industrie-Gesellschaft m. b. H., Berlin.		36878
Vereinigte Pechelbronner Oelbergwerke G. m. b. H., Mannheim.	company	1926	Mannheim	Mannheim	49.4892913	8.4673098	62691	False	Vereinigte Pechelbronner Oelbergwerke G. m. b. H., Mannheim.		36879
Kaliwerke Weimar, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Kaliwerke Weimar, Berlin.		36881
Terra Aktiengesellschaft, Zürich.	company	1926	Zürich	Zürich	47.3744489	8.5410422	1682248	False	Terra Aktiengesellschaft, Zürich.		36884
“Fiag“ Fettindustrie-Gesellschaft m. b. H., Dortmund.	company	1926	Dortmund	Dortmund	51.5142273	7.4652789	1829065	False	“Fiag“ Fettindustrie-Gesellschaft m. b. H., Dortmund.		36891
Bayerisch-Preußische Versicherungsbank A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Bayerisch-Preußische Versicherungsbank A.-G., Berlin.		36903
Westf. Stanz- und Emaillierwerke A.-G., vorm. J. u. H. Kerkmann, Ahlen.	company	1926	Ahlen	Ahlen	51.7627633	7.8909086	152285	False	Westf. Stanz- und Emaillierwerke A.-G., vorm. J. u. H. Kerkmann, Ahlen.		36944
Gustav Lohse A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Gustav Lohse A.-G., Berlin.		36960
Zucker Handels Union A.-G., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Zucker Handels Union A.-G., Hamburg.		36965
Ippen-Linie Reederei A.-G., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Ippen-Linie Reederei A.-G., Hamburg.		36969
Gebr. Bing A.-G., Nürnberg.	company	1926	Nürnberg	Nürnberg	49.453872	11.077298	62780	False	Gebr. Bing A.-G., Nürnberg.		36973
Mechanische Weberei A.-G., Gerstetten.	company	1926	Gerstetten	Gerstetten	48.6221779	10.0216975	2772184	False	Mechanische Weberei A.-G., Gerstetten.		36974
Pommersche Kalksteinwerke G. m. b. H., Zarnglaff.	company	1926	Zarnglaff	Zarnglaff	53.7672673	14.9079546	31347461	False	Pommersche Kalksteinwerke G. m. b. H., Zarnglaff.		36987
Auerswald u. Sauerbrunn A.-G., Lössnitz, Erzgeb.	company	1926	Lössnitz, Erzgeb.	Münzbach	50.887309	13.3547681	10754211	False	Auerswald u. Sauerbrunn A.-G., Lössnitz, Erzgeb.		36999
Elektro-Osmose Aktiengesellschaft (Graf Schwerin-Gesellschaft), Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Elektro-Osmose Aktiengesellschaft (Graf Schwerin-Gesellschaft), Berlin.		37006
Central-Europäische Schwimmaufbereitung A.-G., Berlin	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Central-Europäische Schwimmaufbereitung A.-G., Berlin		37007
A.-G. für chem. Werte, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	A.-G. für chem. Werte, Berlin.		37009
Elektro-Osmose Aktiengesellschaft, Wien.	company	1926	Wien	Wien	48.2083537	16.3725042	109166	False	Elektro-Osmose Aktiengesellschaft, Wien.	place	37010
Beil u. Voss A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Beil u. Voss A.-G., Berlin.		37027
Hauer, Wuerzburger u. Co., Komm.-Ges. auf Aktien, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Hauer, Wuerzburger u. Co., Komm.-Ges. auf Aktien, Berlin.		37028
Honsel Aluminium- u. Metallwerke A.-G., Wien.	company	1926	Wien	Wien	48.2083537	16.3725042	109166	False	Honsel Aluminium- u. Metallwerke A.-G., Wien.		37029
Internationale Handels-A.-G., Wien.	company	1926	Wien	Wien	48.2083537	16.3725042	109166	False	Internationale Handels-A.-G., Wien.		37031
Wallach Werkstätten A.-G., München.	company	1926	München	München	48.1371079	11.5753822	62428	False	Wallach Werkstätten A.-G., München.		37033
Woellersdorfer Werke A.-G., Wien.	company	1926	Wien	Wien	48.2083537	16.3725042	109166	False	Woellersdorfer Werke A.-G., Wien.		37034
Hydrometer A.-G., Breslau.	company	1926	Breslau	Breslau	51.1089776	17.0326689	451516	False	Hydrometer A.-G., Breslau.		37042
Moritz Ribbert A.-G., Hohenlimburg.	company	1926	Hohenlimburg	Hohenlimburg	51.347413849999995	7.569084715363729	7242148	False	Moritz Ribbert A.-G., Hohenlimburg.		37043
Allgemeine Speditions-Gesellschaft A.-G., Duisburg.	company	1926	Duisburg	Duisburg	51.434999	6.759562	62456	False	Allgemeine Speditions-Gesellschaft A.-G., Duisburg.		37049
Binnenschiffahrts Treuhand-Gesellschaft m. b. H., Duisburg.	company	1926	Duisburg	Duisburg	51.434999	6.759562	62456	False	Binnenschiffahrts Treuhand-Gesellschaft m. b. H., Duisburg.		37052
C. G. Maier A.-G. für Schiffahrt, Spedition u. Kommission, Mannheim.	company	1926	Mannheim	Mannheim	49.4892913	8.4673098	62691	False	C. G. Maier A.-G. für Schiffahrt, Spedition u. Kommission, Mannheim.		37055
Neptun Transport- u. Schiffahrts-A.-G., Basel.	company	1926	Basel	Basel	47.5581077	7.5878261	1683619	False	Neptun Transport- u. Schiffahrts-A.-G., Basel.		37057
Rhenania Wormser Lagerhaus- u. Speditions-A.-G., Worms.	company	1926	Worms	Worms	49.6302618	8.3620898	62453	False	Rhenania Wormser Lagerhaus- u. Speditions-A.-G., Worms.		37059
Glashüttenwerke “Adlerhütten“ A.-G., Penzig.	company	1926	Penzig	Penzig	51.2457834	15.0449871	454648	False	Glashüttenwerke “Adlerhütten“ A.-G., Penzig.		37066
Münsterische Bank, Filiale der Osnabrücker Bank, Münster i. W.	company	1926	Münster i. W.	Ulmer Münster	48.3985111	9.992501952819548	25697707	False	Münsterische Bank, Filiale der Osnabrücker Bank, Münster i. W.		37087
Niederrheinische Eisenbahngesellschaft A.-G., Rheydt	company	1926	Rheydt	Rheydt	51.1675275	6.4458391	13154372	False	Niederrheinische Eisenbahngesellschaft A.-G., Rheydt	uncertain	37095
Bund der Elektricitätsversorgungs-Unternehmen Deutschlands E. V. (Elektrobund), Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Bund der Elektricitätsversorgungs-Unternehmen Deutschlands E. V. (Elektrobund), Berlin.		37099
Bund der privaten und gemischt-wirtschaftlichen Gas- und Wasserwerke Deutschlands E. V. (Gas- u. Wasserbund), Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Bund der privaten und gemischt-wirtschaftlichen Gas- und Wasserwerke Deutschlands E. V. (Gas- u. Wasserbund), Berlin.		37100
Dessauer Straßenbahn-Gesellschaft A.-G., Dessau.	company	1926	Dessau	Dessau	51.8309956	12.2430723	240061254	False	Dessauer Straßenbahn-Gesellschaft A.-G., Dessau.		37104
Elektrische Kleinbahn im Mansfelder Bergrevier, Halle a. S.	company	1926	Halle a. S.	Halle am See	47.12474145	9.303656788360076	290111729	False	Elektrische Kleinbahn im Mansfelder Bergrevier, Halle a. S.		37109
Gasbetriebsgesellschaft A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Gasbetriebsgesellschaft A.-G., Berlin.		37110
Junkers-Luftverkehr A.-G., Berlin-Dessau.	company	1926	Berlin-Dessau	Leopold I. von Anhalt-Dessau	52.5115231	13.3836847	966034352	False	Junkers-Luftverkehr A.-G., Berlin-Dessau.		37111
Oberschlesische Gaswerke A.-G., Kattowitz.	company	1926	Kattowitz	Kattowitz	50.2598987	19.0215852	332321	False	Oberschlesische Gaswerke A.-G., Kattowitz.		37112
Vereinigte Licht- und Kraftwerke A.-G., Osterode.	company	1926	Osterode	Osterode	53.7028533	19.9623028	2986347	False	Vereinigte Licht- und Kraftwerke A.-G., Osterode.		37117
Deutsche Luft-Hansa A.-G., Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Deutsche Luft-Hansa A.-G., Berlin.		37130
Halberstadt-Blankenburger Eisenbahngesellschaft A.-G., Blankenburg.	company	1926	Blankenburg	Blankenburg	51.7902676	10.9551991	1352949	False	Halberstadt-Blankenburger Eisenbahngesellschaft A.-G., Blankenburg.		37131
Gesellschaft “Urania“ in Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Gesellschaft “Urania“ in Berlin.		37149
Elektrobund E. V.	company	1926					-1	False	Elektrobund E. V.		37153
Dux Metallwarenfabrik A.-G., Frankfurt a. M.	company	1926	Frankfurt a. M.	Frankfurt am Main	50.1106444	8.6820917	62400	False	Dux Metallwarenfabrik A.-G., Frankfurt a. M.		37156
Elektrizitätswerk Crottorf Aktiengesellschaft, Crottorf.	company	1926	Crottorf	Crottorf	50.90601641660604	7.787398078436029	39959702	False	Elektrizitätswerk Crottorf Aktiengesellschaft, Crottorf.		37157
Königsberger Immobilien- und Baugesellschaft in Liqu.	company	1926	Königsberg	Kaliningrad	54.70464845	20.456566646621738	331414	False	Königsberger Immobilien- und Baugesellschaft in Liqu.		37162
Chemische Fabriken Dr. Joachim Wiernick & Co. A.-G., Waidmannslust bei Berlin.	company	1926	Waidmannslust bei Berlin				-1	False	Chemische Fabriken Dr. Joachim Wiernick & Co. A.-G., Waidmannslust bei Berlin.		37168
Zuckerfabrik Brakei Kreis Höxter.	company	1926	Kreis Höxter	Kreis Höxter	51.6887952	9.1960369	62524	False	Zuckerfabrik Brakei Kreis Höxter.		37172
Uhlmann u. Co. Holzindustrie A.-G., Ingolstadt.	company	1926	Ingolstadt	Ingolstadt	48.7630165	11.4250395	62381	False	Uhlmann u. Co. Holzindustrie A.-G., Ingolstadt.		37180
Heckert u. Co. A.-G., Halle a. S.	company	1926	Halle a. S.	Halle am See	47.12474145	9.303656788360076	290111729	False	Heckert u. Co. A.-G., Halle a. S.		37196
Union Elektro Act.-Ges., Essen.	company	1926	Essen	Essen	51.4582235	7.0158171	62713	False	Union Elektro Act.-Ges., Essen.		37208
Friedensgrube Vertriebsgesellschaft m. b. H., Meuselwitz.	company	1926	Meuselwitz	Meuselwitz	51.0475	12.2975	1263715	False	Friedensgrube Vertriebsgesellschaft m. b. H., Meuselwitz.		37227
Gewerkschaft Kreuzbruch IV in Peisen, Prov. Sachsen	company	1926	Peisen, Prov. Sachsen				-1	False	Gewerkschaft Kreuzbruch IV in Peisen, Prov. Sachsen		37229
Mitteldeutsche Braunkohlen-Syndikat G. m. b. H., Leipzig.	company	1926	Leipzig	Leipzig	51.3406321	12.3747329	62649	False	Mitteldeutsche Braunkohlen-Syndikat G. m. b. H., Leipzig.		37231
Ada-Kale Aegyptische Zigarettenfabrik A.-G., Altona.	company	1926	Altona	Altona	53.5864667	9.777670940463931	30223	False	Ada-Kale Aegyptische Zigarettenfabrik A.-G., Altona.		37239
Deutsche Standard Bank K. G. a. A., Hamburg.	company	1926	Hamburg	Hamburg	53.550341	10.000654	62782	False	Deutsche Standard Bank K. G. a. A., Hamburg.		37243
Bank für wertbeständige Anlagen Aktiengesellschaft, Berlin.	company	1926	Berlin	Berlin	52.510885	13.3989367	62422	False	Bank für wertbeständige Anlagen Aktiengesellschaft, Berlin.		37245
